2.      Creating RBMs
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 9 (took 23.235 sek)

1.--v   	Run 10
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 11 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 11 / 100 (took 23.295 sek)
Info     		Learnrate:  [9.9e-05 9.9e-05 9.9e-05 9.9e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 10 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 2.564 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.03968 
Info     		Class error:  0.1954 
Info     		Wrong Digits:  1954  with average:  0.347 
Info     		Correct Digits:  8046  with average:  0.722 
------------------------------------------------
1.--^   	Run 10 (took 26.596 sek)

1.--v   	Run 11
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 50000 
4.---v  		Deep BM Epoch: 12 / 100
5.      			Shuffling TrainData
6.      			Running Batch
4.---^  		Deep BM Epoch: 12 / 100 (took 23.321 sek)
Info     		Learnrate:  [9.9e-05 9.9e-05 9.9e-05 9.9e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 11 (took 24.327 sek)

1.--v   	Run 12
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 13 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 13 / 100 (took 23.134 sek)
Info     		Learnrate:  [9.9e-05 9.9e-05 9.9e-05 9.9e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 12 (took 23.142 sek)

1.--v   	Run 13
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 14 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 14 / 100 (took 23.204 sek)
Info     		Learnrate:  [9.9e-05 9.9e-05 9.9e-05 9.9e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 13 (took 23.212 sek)

1.--v   	Run 14
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 15 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 15 / 100 (took 23.133 sek)
Info     		Learnrate:  [9.9e-05 9.9e-05 9.9e-05 9.9e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 14 (took 23.139 sek)

1.--v   	Run 15
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 16 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 16 / 100 (took 23.24 sek)
Info     		Learnrate:  [9.9e-05 9.9e-05 9.9e-05 9.9e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 15 (took 23.248 sek)

1.--v   	Run 16
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 17 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 17 / 100 (took 23.168 sek)
Info     		Learnrate:  [9.8e-05 9.8e-05 9.8e-05 9.8e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 16 (took 23.176 sek)

1.--v   	Run 17
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 18 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 18 / 100 (took 23.11 sek)
Info     		Learnrate:  [9.8e-05 9.8e-05 9.8e-05 9.8e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 17 (took 23.117 sek)

1.--v   	Run 18
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 19 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 19 / 100 (took 23.266 sek)
Info     		Learnrate:  [9.8e-05 9.8e-05 9.8e-05 9.8e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 18 (took 23.273 sek)

1.--v   	Run 19
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 20 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 20 / 100 (took 23.134 sek)
Info     		Learnrate:  [9.8e-05 9.8e-05 9.8e-05 9.8e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 19 (took 23.141 sek)

1.--v   	Run 20
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 21 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 21 / 100 (took 23.117 sek)
Info     		Learnrate:  [9.8e-05 9.8e-05 9.8e-05 9.8e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 10 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 2.55 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04046 
Info     		Class error:  0.2048 
Info     		Wrong Digits:  2048  with average:  0.497 
Info     		Correct Digits:  7952  with average:  0.859 
------------------------------------------------
1.--^   	Run 20 (took 26.661 sek)

1.--v   	Run 21
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 50000 
4.---v  		Deep BM Epoch: 22 / 100
5.      			Shuffling TrainData
6.      			Running Batch
4.---^  		Deep BM Epoch: 22 / 100 (took 23.912 sek)
Info     		Learnrate:  [9.8e-05 9.8e-05 9.8e-05 9.8e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 21 (took 25.131 sek)

1.--v   	Run 22
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 23 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 23 / 100 (took 23.164 sek)
Info     		Learnrate:  [9.8e-05 9.8e-05 9.8e-05 9.8e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 22 (took 23.172 sek)

1.--v   	Run 23
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 24 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 24 / 100 (took 23.395 sek)
Info     		Learnrate:  [9.8e-05 9.8e-05 9.8e-05 9.8e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 23 (took 23.402 sek)

1.--v   	Run 24
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 25 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 25 / 100 (took 23.222 sek)
Info     		Learnrate:  [9.8e-05 9.8e-05 9.8e-05 9.8e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 24 (took 23.23 sek)

1.--v   	Run 25
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 26 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 26 / 100 (took 23.348 sek)
Info     		Learnrate:  [9.8e-05 9.8e-05 9.8e-05 9.8e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 25 (took 23.356 sek)

1.--v   	Run 26
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 27 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 27 / 100 (took 23.267 sek)
Info     		Learnrate:  [9.7e-05 9.7e-05 9.7e-05 9.7e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 26 (took 23.274 sek)

1.--v   	Run 27
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 28 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 28 / 100 (took 23.248 sek)
Info     		Learnrate:  [9.7e-05 9.7e-05 9.7e-05 9.7e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 27 (took 23.256 sek)

1.--v   	Run 28
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 29 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 29 / 100 (took 23.487 sek)
Info     		Learnrate:  [9.7e-05 9.7e-05 9.7e-05 9.7e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 28 (took 23.495 sek)

1.--v   	Run 29
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 30 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 30 / 100 (took 23.324 sek)
Info     		Learnrate:  [9.7e-05 9.7e-05 9.7e-05 9.7e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 29 (took 23.331 sek)

1.--v   	Run 30
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 31 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 31 / 100 (took 23.371 sek)
Info     		Learnrate:  [9.7e-05 9.7e-05 9.7e-05 9.7e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 10 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 2.671 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04113 
Info     		Class error:  0.1572 
Info     		Wrong Digits:  1572  with average:  0.71 
Info     		Correct Digits:  8428  with average:  0.959 
------------------------------------------------
1.--^   	Run 30 (took 27.228 sek)

1.--v   	Run 31
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 50000 
4.---v  		Deep BM Epoch: 32 / 100
5.      			Shuffling TrainData
6.      			Running Batch
4.---^  		Deep BM Epoch: 32 / 100 (took 23.747 sek)
Info     		Learnrate:  [9.7e-05 9.7e-05 9.7e-05 9.7e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 31 (took 25.334 sek)

1.--v   	Run 32
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 33 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 33 / 100 (took 23.253 sek)
Info     		Learnrate:  [9.7e-05 9.7e-05 9.7e-05 9.7e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 32 (took 23.264 sek)

1.--v   	Run 33
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 34 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 34 / 100 (took 23.407 sek)
Info     		Learnrate:  [9.7e-05 9.7e-05 9.7e-05 9.7e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 33 (took 23.415 sek)

1.--v   	Run 34
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 35 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 35 / 100 (took 23.236 sek)
Info     		Learnrate:  [9.7e-05 9.7e-05 9.7e-05 9.7e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 34 (took 23.243 sek)

1.--v   	Run 35
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 36 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 36 / 100 (took 23.415 sek)
Info     		Learnrate:  [9.7e-05 9.7e-05 9.7e-05 9.7e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 35 (took 23.421 sek)

1.--v   	Run 36
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 37 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 37 / 100 (took 23.31 sek)
Info     		Learnrate:  [9.7e-05 9.7e-05 9.7e-05 9.7e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 36 (took 23.318 sek)

1.--v   	Run 37
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 38 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 38 / 100 (took 23.366 sek)
Info     		Learnrate:  [9.6e-05 9.6e-05 9.6e-05 9.6e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 37 (took 23.373 sek)

1.--v   	Run 38
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 39 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 39 / 100 (took 23.413 sek)
Info     		Learnrate:  [9.6e-05 9.6e-05 9.6e-05 9.6e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 38 (took 23.42 sek)

1.--v   	Run 39
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 40 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 40 / 100 (took 23.345 sek)
Info     		Learnrate:  [9.6e-05 9.6e-05 9.6e-05 9.6e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 39 (took 23.353 sek)

1.--v   	Run 40
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 41 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 41 / 100 (took 23.333 sek)
Info     		Learnrate:  [9.6e-05 9.6e-05 9.6e-05 9.6e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 10 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 2.716 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04116 
Info     		Class error:  0.1636 
Info     		Wrong Digits:  1636  with average:  0.715 
Info     		Correct Digits:  8364  with average:  0.963 
------------------------------------------------
1.--^   	Run 40 (took 27.456 sek)

1.--v   	Run 41
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 50000 
4.---v  		Deep BM Epoch: 42 / 100
5.      			Shuffling TrainData
6.      			Running Batch
4.---^  		Deep BM Epoch: 42 / 100 (took 23.817 sek)
Info     		Learnrate:  [9.6e-05 9.6e-05 9.6e-05 9.6e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 41 (took 25.626 sek)

1.--v   	Run 42
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 43 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 43 / 100 (took 23.134 sek)
Info     		Learnrate:  [9.6e-05 9.6e-05 9.6e-05 9.6e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 42 (took 23.141 sek)

1.--v   	Run 43
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 44 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 44 / 100 (took 23.263 sek)
Info     		Learnrate:  [9.6e-05 9.6e-05 9.6e-05 9.6e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 43 (took 23.271 sek)

1.--v   	Run 44
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 45 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 45 / 100 (took 23.165 sek)
Info     		Learnrate:  [9.6e-05 9.6e-05 9.6e-05 9.6e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 44 (took 23.171 sek)

1.--v   	Run 45
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 46 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 46 / 100 (took 23.203 sek)
Info     		Learnrate:  [9.6e-05 9.6e-05 9.6e-05 9.6e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 45 (took 23.21 sek)

1.--v   	Run 46
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 47 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 47 / 100 (took 23.229 sek)
Info     		Learnrate:  [9.6e-05 9.6e-05 9.6e-05 9.6e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 46 (took 23.236 sek)

1.--v   	Run 47
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 48 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 48 / 100 (took 23.214 sek)
Info     		Learnrate:  [9.6e-05 9.6e-05 9.6e-05 9.6e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 47 (took 23.221 sek)

1.--v   	Run 48
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 49 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 49 / 100 (took 23.412 sek)
Info     		Learnrate:  [9.5e-05 9.5e-05 9.5e-05 9.5e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 48 (took 23.42 sek)

1.--v   	Run 49
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 50 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 50 / 100 (took 23.221 sek)
Info     		Learnrate:  [9.5e-05 9.5e-05 9.5e-05 9.5e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 49 (took 23.229 sek)

1.--v   	Run 50
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 51 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 51 / 100 (took 23.212 sek)
Info     		Learnrate:  [9.5e-05 9.5e-05 9.5e-05 9.5e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 10 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 2.754 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04139 
Info     		Class error:  0.1496 
Info     		Wrong Digits:  1496  with average:  0.821 
Info     		Correct Digits:  8504  with average:  0.988 
------------------------------------------------
1.--^   	Run 50 (took 27.626 sek)

1.--v   	Run 51
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 50000 
4.---v  		Deep BM Epoch: 52 / 100
5.      			Shuffling TrainData
6.      			Running Batch
4.---^  		Deep BM Epoch: 52 / 100 (took 24.006 sek)
Info     		Learnrate:  [9.5e-05 9.5e-05 9.5e-05 9.5e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 51 (took 26.132 sek)

1.--v   	Run 52
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 53 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 53 / 100 (took 23.159 sek)
Info     		Learnrate:  [9.5e-05 9.5e-05 9.5e-05 9.5e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 52 (took 23.166 sek)

1.--v   	Run 53
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 54 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 54 / 100 (took 23.273 sek)
Info     		Learnrate:  [9.5e-05 9.5e-05 9.5e-05 9.5e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 53 (took 23.28 sek)

1.--v   	Run 54
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 55 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 55 / 100 (took 23.162 sek)
Info     		Learnrate:  [9.5e-05 9.5e-05 9.5e-05 9.5e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 54 (took 23.17 sek)

1.--v   	Run 55
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 56 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 56 / 100 (took 23.176 sek)
Info     		Learnrate:  [9.5e-05 9.5e-05 9.5e-05 9.5e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 55 (took 23.184 sek)

1.--v   	Run 56
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 57 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 57 / 100 (took 23.464 sek)
Info     		Learnrate:  [9.5e-05 9.5e-05 9.5e-05 9.5e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 56 (took 23.47 sek)

1.--v   	Run 57
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 58 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 58 / 100 (took 23.26 sek)
Info     		Learnrate:  [9.5e-05 9.5e-05 9.5e-05 9.5e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 57 (took 23.268 sek)

1.--v   	Run 58
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 59 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 59 / 100 (took 23.388 sek)
Info     		Learnrate:  [9.5e-05 9.5e-05 9.5e-05 9.5e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 58 (took 23.396 sek)

1.--v   	Run 59
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 60 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 60 / 100 (took 23.268 sek)
Info     		Learnrate:  [9.4e-05 9.4e-05 9.4e-05 9.4e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 59 (took 23.275 sek)

1.--v   	Run 60
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 61 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 61 / 100 (took 23.322 sek)
Info     		Learnrate:  [9.4e-05 9.4e-05 9.4e-05 9.4e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 10 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 2.766 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04121 
Info     		Class error:  0.1386 
Info     		Wrong Digits:  1386  with average:  0.861 
Info     		Correct Digits:  8614  with average:  0.986 
------------------------------------------------
1.--^   	Run 60 (took 28.012 sek)

1.--v   	Run 61
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 50000 
4.---v  		Deep BM Epoch: 62 / 100
5.      			Shuffling TrainData
6.      			Running Batch
4.---^  		Deep BM Epoch: 62 / 100 (took 23.953 sek)
Info     		Learnrate:  [9.4e-05 9.4e-05 9.4e-05 9.4e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 61 (took 26.373 sek)

1.--v   	Run 62
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 63 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 63 / 100 (took 23.153 sek)
Info     		Learnrate:  [9.4e-05 9.4e-05 9.4e-05 9.4e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 62 (took 23.16 sek)

1.--v   	Run 63
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 64 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 64 / 100 (took 23.287 sek)
Info     		Learnrate:  [9.4e-05 9.4e-05 9.4e-05 9.4e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 63 (took 23.295 sek)

1.--v   	Run 64
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 65 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 65 / 100 (took 23.113 sek)
Info     		Learnrate:  [9.4e-05 9.4e-05 9.4e-05 9.4e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 64 (took 23.121 sek)

1.--v   	Run 65
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 66 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 66 / 100 (took 23.196 sek)
Info     		Learnrate:  [9.4e-05 9.4e-05 9.4e-05 9.4e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 65 (took 23.203 sek)

1.--v   	Run 66
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 67 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 67 / 100 (took 23.244 sek)
Info     		Learnrate:  [9.4e-05 9.4e-05 9.4e-05 9.4e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 66 (took 23.251 sek)

1.--v   	Run 67
Info     		Batchsize: 110 N_Updates 50000 
