2.      Creating RBMs
Info     			error 0.1357 
189.---^  		Epoch: 34 / 50 (took 2.208 sek)
190.---v  		Epoch: 35 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1343 
190.---^  		Epoch: 35 / 50 (took 2.222 sek)
191.---v  		Epoch: 36 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1331 
191.---^  		Epoch: 36 / 50 (took 2.216 sek)
192.---v  		Epoch: 37 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1345 
192.---^  		Epoch: 37 / 50 (took 2.186 sek)
193.---v  		Epoch: 38 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1259 
193.---^  		Epoch: 38 / 50 (took 2.17 sek)
194.---v  		Epoch: 39 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1327 
194.---^  		Epoch: 39 / 50 (took 2.24 sek)
195.---v  		Epoch: 40 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1354 
195.---^  		Epoch: 40 / 50 (took 2.228 sek)
196.---v  		Epoch: 41 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1321 
196.---^  		Epoch: 41 / 50 (took 2.183 sek)
197.---v  		Epoch: 42 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1301 
197.---^  		Epoch: 42 / 50 (took 2.19 sek)
198.---v  		Epoch: 43 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1383 
198.---^  		Epoch: 43 / 50 (took 2.231 sek)
199.---v  		Epoch: 44 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1323 
199.---^  		Epoch: 44 / 50 (took 2.238 sek)
200.---v  		Epoch: 45 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1346 
200.---^  		Epoch: 45 / 50 (took 2.228 sek)
201.---v  		Epoch: 46 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1333 
201.---^  		Epoch: 46 / 50 (took 2.217 sek)
202.---v  		Epoch: 47 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1314 
202.---^  		Epoch: 47 / 50 (took 2.223 sek)
203.---v  		Epoch: 48 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1329 
203.---^  		Epoch: 48 / 50 (took 2.26 sek)
204.---v  		Epoch: 49 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1294 
204.---^  		Epoch: 49 / 50 (took 2.197 sek)
205.---v  		Epoch: 50 / 50
Info     			Learnrate: 0.01 
Info     			error 0.1291 
205.---^  		Epoch: 50 / 50 (took 2.242 sek)
155.--^   	Pretraining  4. RBM (took 109.539 sek)
1.-^    Pretrain Session (took 661.67 sek)
------------------------------------------------

1.-v    DBM Train Session
2.--v   	Run 0
3.      		Initializing graph
Info     		Batchsize: 110 N_Updates 25000 
4.---v  		Deep BM Epoch: 1 / 50
5.      			Shuffling TrainData
6.      			Running Epoch
4.---^  		Deep BM Epoch: 1 / 50 (took 40.353 sek)
Info     		Learnrate:  [0.01 0.01 0.01 0.01] 
Info     		Temp:  0.01965 
Info     		freerun_steps:  10 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 30 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 4.173 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04808 
Info     		Class error:  0.9258 
Info     		Wrong Digits:  9258  with average:  0.673 
Info     		Correct Digits:  742  with average:  0.617 
------------------------------------------------
2.--^   	Run 0 (took 45.848 sek)

1.--v   	Run 1
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 25000 
4.---v  		Deep BM Epoch: 2 / 50
5.      			Shuffling TrainData
6.      			Running Epoch
4.---^  		Deep BM Epoch: 2 / 50 (took 33.702 sek)
Info     		Learnrate:  [0.01 0.01 0.01 0.01] 
Info     		Temp:  0.0193 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 1 (took 34.901 sek)

1.--v   	Run 2
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 3 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 3 / 50 (took 30.355 sek)
Info     		Learnrate:  [0.01 0.01 0.01 0.01] 
Info     		Temp:  0.01895 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 2 (took 30.367 sek)

1.--v   	Run 3
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 4 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 4 / 50 (took 33.639 sek)
Info     		Learnrate:  [0.01 0.01 0.01 0.01] 
Info     		Temp:  0.0186 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 3 (took 33.652 sek)

1.--v   	Run 4
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 5 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 5 / 50 (took 33.709 sek)
Info     		Learnrate:  [0.01 0.01 0.01 0.01] 
Info     		Temp:  0.01825 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 4 (took 33.721 sek)

1.--v   	Run 5
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 6 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 6 / 50 (took 33.879 sek)
Info     		Learnrate:  [0.009 0.009 0.009 0.009] 
Info     		Temp:  0.0179 
Info     		freerun_steps:  5 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 30 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 4.745 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04228 
Info     		Class error:  0.7257 
Info     		Wrong Digits:  7257  with average:  0.6 
Info     		Correct Digits:  2743  with average:  0.607 
------------------------------------------------
1.--^   	Run 5 (took 39.915 sek)

1.--v   	Run 6
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 25000 
4.---v  		Deep BM Epoch: 7 / 50
5.      			Shuffling TrainData
6.      			Running Epoch
4.---^  		Deep BM Epoch: 7 / 50 (took 34.115 sek)
Info     		Learnrate:  [0.009 0.009 0.009 0.009] 
Info     		Temp:  0.01755 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 6 (took 35.998 sek)

1.--v   	Run 7
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 8 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 8 / 50 (took 29.732 sek)
Info     		Learnrate:  [0.009 0.009 0.009 0.009] 
Info     		Temp:  0.01721 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 7 (took 29.745 sek)

1.--v   	Run 8
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 9 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 9 / 50 (took 33.364 sek)
Info     		Learnrate:  [0.009 0.009 0.009 0.009] 
Info     		Temp:  0.01686 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 8 (took 33.378 sek)

1.--v   	Run 9
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 10 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 10 / 50 (took 33.959 sek)
Info     		Learnrate:  [0.009 0.009 0.009 0.009] 
Info     		Temp:  0.01651 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 9 (took 33.971 sek)

1.--v   	Run 10
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 11 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 11 / 50 (took 34.32 sek)
Info     		Learnrate:  [0.009 0.009 0.009 0.009] 
Info     		Temp:  0.01616 
Info     		freerun_steps:  5 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 30 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 5.898 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04025 
Info     		Class error:  0.6623 
Info     		Wrong Digits:  6623  with average:  0.627 
Info     		Correct Digits:  3377  with average:  0.676 
------------------------------------------------
1.--^   	Run 10 (took 42.039 sek)

1.--v   	Run 11
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 25000 
4.---v  		Deep BM Epoch: 12 / 50
5.      			Shuffling TrainData
6.      			Running Epoch
4.---^  		Deep BM Epoch: 12 / 50 (took 34.333 sek)
Info     		Learnrate:  [0.009 0.009 0.009 0.009] 
Info     		Temp:  0.01581 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 11 (took 36.946 sek)

1.--v   	Run 12
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 13 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 13 / 50 (took 30.057 sek)
Info     		Learnrate:  [0.009 0.009 0.009 0.009] 
Info     		Temp:  0.01546 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 12 (took 30.066 sek)

1.--v   	Run 13
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 14 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 14 / 50 (took 32.734 sek)
Info     		Learnrate:  [0.009 0.009 0.009 0.009] 
Info     		Temp:  0.01511 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 13 (took 32.746 sek)

1.--v   	Run 14
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 15 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 15 / 50 (took 33.434 sek)
Info     		Learnrate:  [0.009 0.009 0.009 0.009] 
Info     		Temp:  0.01476 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 14 (took 33.45 sek)

1.--v   	Run 15
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 16 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 16 / 50 (took 33.883 sek)
Info     		Learnrate:  [0.008 0.008 0.008 0.008] 
Info     		Temp:  0.01441 
Info     		freerun_steps:  5 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 30 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 6.097 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.039 
Info     		Class error:  0.6402 
Info     		Wrong Digits:  6402  with average:  0.67 
Info     		Correct Digits:  3598  with average:  0.732 
------------------------------------------------
1.--^   	Run 15 (took 42.366 sek)

1.--v   	Run 16
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 25000 
4.---v  		Deep BM Epoch: 17 / 50
5.      			Shuffling TrainData
6.      			Running Epoch
4.---^  		Deep BM Epoch: 17 / 50 (took 34.193 sek)
Info     		Learnrate:  [0.008 0.008 0.008 0.008] 
Info     		Temp:  0.01406 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 16 (took 37.306 sek)

1.--v   	Run 17
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 18 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 18 / 50 (took 31.946 sek)
Info     		Learnrate:  [0.008 0.008 0.008 0.008] 
Info     		Temp:  0.01371 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 17 (took 31.955 sek)

1.--v   	Run 18
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 19 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 19 / 50 (took 30.521 sek)
Info     		Learnrate:  [0.008 0.008 0.008 0.008] 
Info     		Temp:  0.01336 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 18 (took 30.534 sek)

1.--v   	Run 19
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 20 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 20 / 50 (took 33.425 sek)
Info     		Learnrate:  [0.008 0.008 0.008 0.008] 
Info     		Temp:  0.01301 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 19 (took 33.437 sek)

1.--v   	Run 20
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 21 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 21 / 50 (took 33.821 sek)
Info     		Learnrate:  [0.008 0.008 0.008 0.008] 
Info     		Temp:  0.01266 
Info     		freerun_steps:  5 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 30 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 6.935 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.03868 
Info     		Class error:  0.639 
Info     		Wrong Digits:  6390  with average:  0.71 
Info     		Correct Digits:  3610  with average:  0.787 
------------------------------------------------
1.--^   	Run 20 (took 43.144 sek)

1.--v   	Run 21
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 25000 
4.---v  		Deep BM Epoch: 22 / 50
5.      			Shuffling TrainData
6.      			Running Epoch
4.---^  		Deep BM Epoch: 22 / 50 (took 34.684 sek)
Info     		Learnrate:  [0.008 0.008 0.008 0.008] 
Info     		Temp:  0.01232 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 21 (took 38.573 sek)

1.--v   	Run 22
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 23 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 23 / 50 (took 33.166 sek)
Info     		Learnrate:  [0.008 0.008 0.008 0.008] 
Info     		Temp:  0.01197 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 22 (took 33.177 sek)

1.--v   	Run 23
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 24 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 24 / 50 (took 28.741 sek)
Info     		Learnrate:  [0.008 0.008 0.008 0.008] 
Info     		Temp:  0.01162 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 23 (took 28.807 sek)

1.--v   	Run 24
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 25 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 25 / 50 (took 33.622 sek)
Info     		Learnrate:  [0.008 0.008 0.008 0.008] 
Info     		Temp:  0.01127 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 24 (took 33.634 sek)

1.--v   	Run 25
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 26 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 26 / 50 (took 34.156 sek)
Info     		Learnrate:  [0.008 0.008 0.008 0.008] 
Info     		Temp:  0.01092 
Info     		freerun_steps:  5 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 30 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 7.371 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.03879 
Info     		Class error:  0.6334 
Info     		Wrong Digits:  6334  with average:  0.754 
Info     		Correct Digits:  3666  with average:  0.828 
------------------------------------------------
1.--^   	Run 25 (took 44.696 sek)

1.--v   	Run 26
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 25000 
4.---v  		Deep BM Epoch: 27 / 50
5.      			Shuffling TrainData
6.      			Running Epoch
4.---^  		Deep BM Epoch: 27 / 50 (took 34.546 sek)
Info     		Learnrate:  [0.008 0.008 0.008 0.008] 
Info     		Temp:  0.01057 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 26 (took 38.914 sek)

1.--v   	Run 27
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 28 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 28 / 50 (took 33.943 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01022 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 27 (took 33.955 sek)

1.--v   	Run 28
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 29 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 29 / 50 (took 28.09 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 28 (took 28.102 sek)

1.--v   	Run 29
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 30 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 30 / 50 (took 33.361 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 29 (took 33.375 sek)

1.--v   	Run 30
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 31 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 31 / 50 (took 34.043 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 30 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 7.811 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.03992 
Info     		Class error:  0.6344 
Info     		Wrong Digits:  6344  with average:  0.773 
Info     		Correct Digits:  3656  with average:  0.857 
------------------------------------------------
1.--^   	Run 30 (took 45.177 sek)

1.--v   	Run 31
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 25000 
4.---v  		Deep BM Epoch: 32 / 50
5.      			Shuffling TrainData
6.      			Running Epoch
4.---^  		Deep BM Epoch: 32 / 50 (took 34.807 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 31 (took 39.21 sek)

1.--v   	Run 32
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 33 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 33 / 50 (took 30.583 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 32 (took 30.593 sek)

1.--v   	Run 33
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 34 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 34 / 50 (took 25.335 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 33 (took 25.343 sek)

1.--v   	Run 34
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 35 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 35 / 50 (took 27.611 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 34 (took 27.62 sek)

1.--v   	Run 35
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 36 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 36 / 50 (took 23.979 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 30 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 7.026 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04052 
Info     		Class error:  0.6289 
Info     		Wrong Digits:  6289  with average:  0.804 
Info     		Correct Digits:  3711  with average:  0.868 
------------------------------------------------
1.--^   	Run 35 (took 33.812 sek)

1.--v   	Run 36
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 25000 
4.---v  		Deep BM Epoch: 37 / 50
5.      			Shuffling TrainData
6.      			Running Epoch
4.---^  		Deep BM Epoch: 37 / 50 (took 23.624 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 36 (took 28.352 sek)

1.--v   	Run 37
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 38 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 38 / 50 (took 22.714 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 37 (took 22.729 sek)

1.--v   	Run 38
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 39 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 39 / 50 (took 22.692 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 38 (took 22.705 sek)

1.--v   	Run 39
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 40 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 40 / 50 (took 22.921 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 39 (took 22.998 sek)

1.--v   	Run 40
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 41 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 41 / 50 (took 22.801 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 30 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 7.47 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04087 
Info     		Class error:  0.6254 
Info     		Wrong Digits:  6254  with average:  0.805 
Info     		Correct Digits:  3746  with average:  0.875 
------------------------------------------------
1.--^   	Run 40 (took 33.766 sek)

1.--v   	Run 41
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 25000 
4.---v  		Deep BM Epoch: 42 / 50
5.      			Shuffling TrainData
6.      			Running Epoch
4.---^  		Deep BM Epoch: 42 / 50 (took 23.715 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 41 (took 28.97 sek)

1.--v   	Run 42
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 43 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 43 / 50 (took 22.838 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 42 (took 22.854 sek)

1.--v   	Run 43
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 44 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 44 / 50 (took 22.878 sek)
Info     		Learnrate:  [0.007 0.007 0.007 0.007] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 43 (took 22.886 sek)

1.--v   	Run 44
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 45 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 45 / 50 (took 22.732 sek)
Info     		Learnrate:  [0.006 0.006 0.006 0.006] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 44 (took 22.748 sek)

1.--v   	Run 45
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 46 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 46 / 50 (took 22.818 sek)
Info     		Learnrate:  [0.006 0.006 0.006 0.006] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 30 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 8.078 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04089 
Info     		Class error:  0.6223 
Info     		Wrong Digits:  6223  with average:  0.816 
Info     		Correct Digits:  3777  with average:  0.886 
------------------------------------------------
1.--^   	Run 45 (took 35.005 sek)

1.--v   	Run 46
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 25000 
4.---v  		Deep BM Epoch: 47 / 50
5.      			Shuffling TrainData
6.      			Running Epoch
4.---^  		Deep BM Epoch: 47 / 50 (took 23.837 sek)
Info     		Learnrate:  [0.006 0.006 0.006 0.006] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 46 (took 29.62 sek)

1.--v   	Run 47
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 48 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 48 / 50 (took 23.057 sek)
Info     		Learnrate:  [0.006 0.006 0.006 0.006] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 47 (took 23.071 sek)

1.--v   	Run 48
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 49 / 50
3.      			Shuffling TrainData
4.      			Running Epoch
2.---^  		Deep BM Epoch: 49 / 50 (took 23.126 sek)
Info     		Learnrate:  [0.006 0.006 0.006 0.006] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 48 (took 23.135 sek)

1.--v   	Run 49
Info     		Batchsize: 110 N_Updates 25000 
2.---v  		Deep BM Epoch: 50 / 50
3.      			Shuffling TrainData
